CADDID,PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard
11843,849812,CalfTech Corp #2,36.0329,-119.2459,14799  Avenue 136,Tipton,Tulare,93272,5F
11844,849821,Visalia Livestock Market,36.3356,-119.2813,733 North Ben Maddox Way,Visalia,Tulare,93292,5F
11845,849822,Guess Cattle,36.1709,-119.2488,14498  Avenue 208,Tulare,Tulare,93274,5F
11699,850244,Fagundes Feedlot,37.1276,-120.5285,West El Nido Rd and Newhall Rd,El Nido,Merced,95317,5S
11733,850245,Mendes Heifer Ranch,37.1898,-121.0395,30424 Cottonwood Road,Gustine,Merced,95322,5S
11896,850249,Hills Ferry Ranch,37.3537,-120.9862,26750  River Road,Newman,Stanislaus,95360,5S
11734,850261,J & R Areias Heifers,37.4566,-120.8102,17904 East Clausen Road,Turlock,Stanislaus,95380,5S
11735,850264,Dos Palos Y Auction Yard,37.046,-120.636,16575 State Hwy 33,Dos Palos,Merced,93620,5S
11892,850268,Campbell Heifer Facility,37.8345,-120.9797,14303  Campbell Road,Escalon,San Joaquin,95320,5S
11736,850272,Martins Farm Heifer Ranch,37.7105,-121.1551,8725 Kiernan Avenue,Modesto,Stanislaus,95358,5S
11737,850273,Hidden Valley Heifer Ranch,37.5753,-121.155,8601 Dos Rios Lane,Modesto,Stanislaus,95358,5S
11738,850274,River View Ranch,37.5248,-121.069,8418 Jennings Road,Modesto,Stanislaus,95358,5S
11700,850275,Kadota Heifer Facility (Double B Feedlot #2),37.2655,-120.3361,8333 E Kadota Ave,Le Grand,Merced,95333,5S
11704,850276,Mendes Facility,39.5842,-122.014,8116 County Road 39,Glenn,Glenn,95943,5S
11739,850277,Cattlemen's Livestock Market,38.3042,-121.3168,12495 Stockton Boulevard,Galt,Sacramento,95632,5S
11740,850278,Antonio Azevedo Heifer Ranch,37.1418,-120.5026,511 West Roosevelt Road,El Nido,Merced,95317,5S
11713,850281,Trinkler Heifer Ranch,37.4576,-120.9877,12337 Clausen Rd,Crows Landing,Stanislaus,95313,5S
11711,850283,A & A Cattle R2,37.8642,-120.9432,11300 S. Henry Road,Farmington,San Joaquin,95230,5S
11706,850288,Nunes Farms,37.5405,-121.0304,6801 S Carpenter RD,Modesto,Stanislaus,95359,5S
11741,850289,R & R Ranch,37.7369,-120.8898,6654 Langworth Road,Oakdale,Stanislaus,95361,5S
11707,850290,Lone Tree Heifer Ranch,37.1995,-120.5795,6049 Lone Tree Rd,Merced,Merced,95341,5S
11742,850299,Eleanor Ranch,37.725,-120.9062,5954 Eleanor Road,Oakdale,Stanislaus,95361,5S
11743,850300,Monte Vista Feedlot,37.5203,-121.0082,936 West Monte Vista,Ceres,Stanislaus,95307,5S
11744,850301,Lowe Cattle Company Inc.,39.7571,-122.2589,5921 County Road 11,Orland,Glenn,95963,5S
11708,850303,Azevedo Canton Heifer Ranch,37.2023,-120.4695,5832 S State Hwy 59,Merced,Merced,95341,5S
11709,850306,Arboleda Heifer Ranch (Double D Feedlot #1),37.2626,-120.3795,1751 S Arboleda Dr,Merced,Merced,95341,5S
11745,850307,A & A Cattle/Raymar Farms,37.8567,-120.9135,4064 Dodds Road,Oakdale,Stanislaus,95361,5S
11746,850308,Calf Tech Depot,37.5102,-120.7908,1818 North Gratton Road,Turlock,Stanislaus,95382,5S
11747,850310,Broken Box Ranch,39.2052,-122.1669,3168 Delphos Road,Williams,Colusa,95987,5S
11714,850311,Lander Heifer Ranch,37.4426,-120.8533,10567 Lander Ave,Turlock,Merced,95380,5S
11710,850313,County Line Cattle,37.0838,-120.5384,2002 Highway 152,El Nido,Merced,95317,5S
11748,850315,Art Silva Heifer Facility,37.4922,-121.03,2206 West Main Street,Crows Landing,Stanislaus,95313,5S
11749,850316,"Turlock Livestock Auction Yard, Inc.",37.4392,-120.848,10430 Lander Avenue,Hilmar,Merced,95324,5S
11750,850318,Ahlem Foothill Farms - Crows Landing,37.4633,-121.0152,806 Harding Road,Crows Landing,Stanislaus,95313,5S
11751,850460,"JM & Daughters, Inc. (JM Dairy Feedlot)",37.832,-121.1651,14510 Prescott Road,Manteca,San Joaquin,95336,5S
11760,852323,Tillema Cattle Company,35.231,-119.0054,13601 South Union Avenue,Bakersfield,Kern,93307,5F
11846,852732,Sill Feedlot,35.4686,-119.3153,18811  Scaroni Avenue,Shafter,Kern,93263,5F
11897,853510,Coupe Ranch,38.3379,-121.2662,11251  Arno Road,Galt,Sacramento,95632,5S
11903,853688,Manuel & Joann Alvernaz,37.5115,-120.9878,501  El Katrina Lane,Ceres,Stanislaus,95307,5S
11894,853696,John Azevedo,37.5199,-121.1142,1337  Magnolia Avenue,Patterson,Stanislaus,95363,5S
11752,854041,Uptite Feedlot,38.2811,-121.1751,13253 Angrave Road,Herald,Sacramento,95638,5S
11701,854063,Escalon Livestock Market,37.829,-120.996,25525 E Lone Tree Rd,Escalon,San Joaquin,95320,5S
11772,854398,Narciso Ranch,36.164,-119.3591,4677 S Pratt St,Tulare,Tulare,93274,5F
11791,854399,Manuel Leal & Son Heifer Ranch,36.2027,-119.4189,Avenue 228 & Road 68,Tulare,Tulare,93274,5F
11847,854552,Todd Ventura,36.6663,-119.7974,4630 South Fig Avenue,Fresno,Fresno,93706,5F
11848,856012,DB Ranch,36.4447,-119.275,35952  Road 132,Visalia,Tulare,93292,5F
11849,856015,Fontes Heifer Ranch,36.4734,-119.8266,18109 South Fruit Avenue,Riverdale,Fresno,93656,5F
11850,856063,Teunissen Ranch,36.1835,-119.2487,14336  Avenue 216,Tulare,Tulare,93274,5F
11851,856069,Contente and Company Heifers,36.3918,-119.8148,5735 20th Avenue,Riverdale,Kings,93656,5F
11753,856103,Frank Borges Heifer Ranch,37.7238,-121.3179,1088 West Wright Road,Tracy,San Joaquin,95376,5S
11754,856107,"Souza Farms, Inc",37.2704,-121.0587,1197 Schmidt Road,Gustine,Merced,95322,5S
11755,856127,Vintage Angus Ranch,37.7305,-120.5985,6451 Crabtree Road,Waterford,Stanislaus,95386,5S
11891,856169,Blue Star Heifer Ranch,37.7004,-120.8332,8705  Rice Road,Oakdale,Stanislaus,95361,5S
11702,856171,Androgenics,37.8006,-120.8642,11240 26 Mile Rd,Oakdale,Stanislaus,95361,5S
11756,856189,Modoc Auction Yard,41.4946,-120.5811,38595 Hwy 299,Alturas,Modoc,96101,5S
11757,856692,Vierra Heifer Feedlot #2,37.3912,-120.9325,7057 Prairie Flower Road,Hilmar,Merced,95324,5S
11792,857574,Gary Zysling Heifer Ranch,36.4714,-119.4073,7437 373 AVE,Dinuba,Tulare,93618,5F
11715,859132,Wickstrom-Caetano Feedlot,37.3759,-120.9135,23464 Turner AVE,Hilmar,Merced,95324,5S
11852,859614,Western Stockman's Market,35.5998,-119.2125,31911  Highway 46,Mcfarland,Kern,93250,5F
11853,860081,Cruz Family Trust Feedlot,35.1635,-118.9076,4501  Kenmar Lane,Arvin,Kern,93203,5F
11773,860589,Double R Ranch,36.2173,-119.4378,6059 Avenue 236,Tulare,Tulare,93274,5F
11854,860755,Triple D Dairy & Feedlot,36.3753,-119.6984,13th Avenue and Flint Avenue,Hanford,Kings,93230,5F
11712,862104,Prins Heifer Facility,37.9058,-121.0565,6901 S. Van Allen Rd,Stockton,San Joaquin,95215,5S
11716,862105,Albert Mendes Carpenter Feedlot,37.47,-121.0361,NW corner of Carpenter and Harding Roads,Crows Landing,Stanislaus,95313,5S
11703,862349,Jose Avila Heifers,37.5136,-120.9468,2618 E Tuolumne RD,Ceres,Stanislaus,95307,5S
11855,863481,Jersey Avenue Feedlot,36.2411,-119.8052,19256  Jersey Avenue,Lemoore,Kings,93245,5F
11856,865743,Pacheco & Associates II Heifer Ranch,36.2657,-119.4611,26301  Road 52,Tulare,Tulare,93274,5F
11857,866954,Prime Cattle LLC,36.1807,-119.2446,14529  Avenue 216,Tulare,Tulare,93274,5F
11758,870336,JLG,37.7581,-120.7887,11116 Sierra  Road,Oakdale,Stanislaus,95361,5S
11911,856170,Performance Cattle Co.,37.519,-120.75005,8840 East Monte Vista Avenue,Denair,Stanislaus,95316,5S
11909,850522,"Farmers Livestock Market, Inc.",37.72758,-120.84089,6001  Albers Road,Oakdale,Stanislaus,95361,5S
11910,220769,De Jong Feedlot,36.462274,-119.29467,NE Corner of Ave 368 and Road 124,Visalia,Tulare,93291,5F
11902,203994,former A O DAIRY,36.63447167,-119.8625206,6949 South Brawley Avenue,Fresno,Fresno,93706,5F
11907,205927,former REIS DAIRY (CLOSED),37.126716,-120.329488,25842  Road 12,Chowchilla,Madera,93610,5F
11912,205941,GALHANDRO DAIRY (former Gabriel A. Silveira Dairy),36.22948,-119.58421,16680  7th Avenue,Hanford,Kings,93230,5F
11913,208680,Bar 20 Dairy Ranch #1,36.730063,-119.869289,4260  Madison Avenue,Fresno,Fresno,93706,5F
11914,209398,Bettencourt Dairy,36.982519,-121.471086,4790 Pacheco Pass Highway,Gilroy,Santa Clara,95020,3
11915,209407,Bettinelli Dairy,38.24443,-122.538373,4695  Old Adobe,Petaluma,Sonoma,94954,2
11916,209968,Boersma Inc.,33.985942,-117.62848,14746  Grove,Chino,San Bernardino,91762,8
11917,210506,Brommer Dairy,34.005903,-117.627008,13605  Grove,Ontario,San Bernardino,91761,8
11918,212442,Cabral Dairy,36.8749472,-120.1122161,8612  Road 24,Madera,Madera,93637,5F
11919,212593,Calftech (CR),34.006731,-117.644747,7316  Schaefer,Chino,San Bernardino,91710,8
11920,212594,CalfTech Corp #1,36.08391,-119.254757,14180  Ave 160,Tipton,Tulare,93272,5F
11921,212890,Frank Lourenco Dairy,36.4145759,-119.697533,4024  13 1/4 Avenue,Hanford,Kings,93230,5F
11922,213097,Canyon Holsteins Dairy,34.01276,-117.183191,12848  San Timoteo Canyon,Redlands,San Bernardino,92373,8
11923,213396,M & M Carvalho Trust Ranch,37.397907,-120.914962,23570 West Geer Avenue,Hilmar,Merced,95324,5S
11924,214034,Chris Chaney Dairy,36.6427501,-120.2043431,6240 South El Dorado Avenue,San Joaquin,Fresno,93660,5F
11925,215706,Cordeniz Ranch,36.2502285,-119.3334984,3999 North Blackstone,Tulare,Tulare,93274,5F
11926,218989,former PAIM DAIRY (CLOSED),36.591508,-119.89863,9890 S Hayes Avenue,Raisin City,Fresno,93652,5F
11927,219087,former DANIELI BROS DAIRY,37.038199,-120.315069,12778  Avenue 20,Chowchilla,Madera,93610,5F
11928,219200,David Vander Schaaf Dairy-Chin,34.012541,-117.622802,8350  Chino,Ontario,San Bernardino,91761,8
11929,220502,Don Van Dam Dairy,33.99853,-117.646702,7244  Edison,Chino,San Bernardino,91710,8
11930,220952,former FLYING W DAIRY (CLOSED),36.5762105,-119.8939027,5680 West Floral Avenue,Caruthers,Fresno,93609,5F
11931,223965,F & B Ranches Feedlot (closed),36.64589,-119.99591,11101 West Lincoln Avenue,Fresno,Fresno,93706,5F
11932,223972,Dina Simas Property,36.371734,-119.719938,14672  Flint Avenue,Hanford,Kings,93230,5F
11933,224013,former EFREN AYALA DAIRY (CLOSED),36.450557,-119.869454,19515 South Brawley Avenue,Riverdale,Fresno,93656,5F
11934,224016,former Dias Riverbend Dairy,36.443423,-119.557941,2319  6th Avenue,Kingsburg,Kings,93631,5F
11935,224345,Fernando Oliviera Dairy,37.0421453,-120.9269574,22072 West Pioneer Road,Los Banos,Merced,93635,5S
11936,225260,former PLACER DAIRY FARMS (CLOSED),36.6433232,-120.178121,6264 South Placer Avenue,San Joaquin,Fresno,93660,5F
11937,225589,Furtado Brothers Dairy,37.0227084,-121.5244886,2676 Ferguson Rd,Gilroy,Santa Clara,95020,3
11938,225611,Island Dairy,36.95018,-120.29486,13727 Rd 14,Madera,Madera,93637,5F
11939,226528,G & G Cattle Co.-Pine (CR),33.952047,-117.651422,7065  Pine,Chino,San Bernardino,91710,8
11940,226530,G & G Cattlw Co.-Euclid (CR),33.990566,-117.646111,7280  Eucalyptus,Chino,San Bernardino,91710,8
11941,226725,Hacienda Feedlot,35.250578,-118.758369,NW corner of Buena Vista Blvd & General Beale Rd,Kern County,Kern,93203,5F
11942,226726,GARCIA GRANGEVILLE Heifer Facility,36.3422091,-119.5566467,5529  GRANGEVILLE BOULEVARD,Hanford,Kings,93230,5F
11943,227048,former GEORGESON DAIRY (CLOSED),36.4968324,-119.844589,16496 South Marks Avenue,Caruthers,Fresno,93609,5F
11944,227122,Giacomini Dairy #1,38.068628,-122.809585,702  C,Point Reyes Station,Marin,94956,2
11945,227868,former GREEN TOP DAIRY (CLOSED),36.6552503,-119.8732263,5519 South Blythe Avenue,Fresno,Fresno,93706,5F
11946,229549,DJ Dairy,36.400988,-119.602509,8025  Excelsior Avenue,Hanford,Kings,93230,5F
11947,229706,Harnden Ranches,40.915452,-124.120345,862  Mad River Road,Arcata,Humboldt,95521,1
11948,230507,Hogg Bros. Dairy No.2,34.01447,-117.614754,13129  Baker,Ontario,San Bernardino,91761,8
11949,230509,Rose Trust,36.383832,-119.730032,6050  15th Avenue,Hanford,Kings,93230,5F
11950,233400,Jake Bosma Dairy,33.998566,-117.627821,14049  Grove,Chino,San Bernardino,91762,8
11951,233474,Jane De Vries Dairy,34.004625,-117.62783,13715  Grove,Ontario,San Bernardino,91761,8
11952,233543,former COSTA VIEW FARMS DAIRY (CLOSED),37.01082361,-120.3008847,13442  Avenue 18,Chowchilla,Madera,93610,5F
11953,233778,Silva Joe I & Son Dairy,37.072027,-120.8755043,14944 South Badger Flat Road,Los Banos,Merced,93635,5S
11954,233879,Silver Oak Heifer Ranch,36.10938,-119.11772,20332  Avenue 176,Porterville,Tulare,93257,5F
11955,233892,Terra Linda Heifers,36.2079,-119.47584,23119  Road 44,Tulare,Tulare,93274,5F
11956,233901,John Machado Dairy,39.789447,-122.2275886,6230  County Rd 7,Orland,Glenn,95963,5S
11957,233916,John Rocha Jr. Dairy,37.845861,-121.019946,23733 East Mariposa Road,Escalon,San Joaquin,95320,5S
11958,234050,Central Heifer Ranch,37.4531985,-120.9594092,4231  Central Avenue,Turlock,Stanislaus,95380,5S
11959,234058,Aguiar Dairy Feedlot,36.0663015,-119.1933446,16960  Avenue 152,Porterville,Tulare,93257,5F
11960,234062,Joseph Gallo Farms Feed Lot,36.5334463,-121.4079654,31701  Johnson Canyon Rd,Gonzales,Monterey,93926,3
11961,234725,"Keema, Edward",38.3519429,-121.4283194,6401  Eschinger Road,Elk Grove,Sacramento,95757,5S
11962,234929,former CORREIA DAIRY,36.5024898,-119.435004,6211  Avenue 392,Dinuba,Tulare,93618,5F
11963,235639,L & M Dairy 2,34.0045686,-117.5938564,13726 South Archibald Avenue,Ontario,San Bernardino,91761,8
11964,235689,L&J,33.998566,-117.627821,14049  Grove,Chino,San Bernardino,91762,8
11965,238886,former M & E DAIRY,36.299432,-119.758019,16744  Houston Road,Lemoore,Kings,93245,5F
11966,239347,Manuel & Gloria Bello Dairy,38.46029849,-121.786257,8089  Robben Road,Dixon,Solano,95620,5S
11967,239371,Manuel Meirinho Dairy,37.4432998,-120.7968116,10631  Merced Avenue,Delhi,Merced,95315,5S
11968,239665,Martin Vander Laan Dairy,34.009491,-117.627071,13429  Grove Avenue,Ontario,San Bernardino,91761,8
11969,239675,Ormonde and Son Dairy,38.2424408,-121.3332095,9781  Kost Road,Galt,Sacramento,95632,5S
11970,240710,Miersma & Sons Dairy,33.9922038,-117.6273175,14411  Grove Avenue,Chino,San Bernardino,91710,8
11971,248089,Pete Bouma Dairy,33.9680195,-117.6403444,7461  Kimball,Chino,San Bernardino,91708,8
11972,251697,Rancho Nuevo Dairy,36.1696788,-119.4581817,20969  Road 52,Tulare,Tulare,93274,5F
11973,253083,Robinson Calf Ranch - 8455 Schaefer,34.004173,-117.62051,8455  Schaefer,Ontario,San Bernardino,91761,8
11974,254797,S & D Dairy,34.0042859,-117.5937861,13750  Archibald,Ontario,San Bernardino,91761,8
11975,254840,former S BAR F DAIRY #1,36.21853,-119.46256,5016 Laurel Avenue,Tulare,Tulare,93274,5F
11976,255059,Double 8 Dairy,38.3048875,-122.8453803,11205  Valley Ford Road,Petaluma,Sonoma,94952,1
11977,255145,Sam Sousa Heifer Ranch-Edison,33.9972354,-117.6433698,7397  Edison Avenue,Ontario,San Bernardino,91762,8
11978,256320,Serafin Feedlot,36.0918857,-119.2154943,15889 Avenue 168,Tulare,Tulare,93274,5F
11979,256628,Shasta Livestock Auction Yard,40.4043475,-122.2785466,3917 Main St,Cottonwood,Shasta,96022,5S
11980,257078,Inderbitzen Dairy,37.6088736,-121.0774227,4548  Paradise Road,Modesto,Stanislaus,95358,5S
11981,257079,Eugene Silva Feedlot,37.5517718,-121.0683714,4113 West Keyes Road,Modesto,Stanislaus,95358,5S
11982,257419,Sleepy Hollow Dairy,38.158519,-122.498486,7689  Lakeville Highway,Petaluma,Sonoma,94952,2
11983,258427,Souza Heifer Ranch,37.433628,-120.5517003,3664  Fisher Road,Winton,Merced,95388,5S
11984,263605,Thommen Dairy,34.005928,-117.644239,7345  Schaefer,Chino,San Bernardino,91710,8
11985,264479,Thurman Dairy,37.6674475,-121.1423842,2125  Dunn Road,Modesto,Stanislaus,95358,5S
11986,264692,Tony Barcellos,36.3589031,-119.842758,21484  Fargo,Lemoore,Kings,93245,5F
11987,266496,Triple T Calf Nursery (CN),33.997605,-117.601744,9202  Edison,Chino,San Bernardino,91762,8
11988,266497,Tee Vee Dairy - Heifers,33.9874678,-117.5937568,14692  Archibald Avenue,Chino,San Bernardino,91762,8
11989,266838,former TWO STAR DAIRY,36.29026,-119.27152,13408  Ave 272,Visalia,Tulare,93292,5F
11990,267001,former DANNY MARTIN DAIRY (CLOSED),36.5756974,-119.90712,6325 West Floral Avenue,Caruthers,Fresno,93609,5F
11991,270119,LOURENCO RANCH (heifer facility),36.29943,-119.45563,5312  Avenue 280,Visalia,Tulare,93277,5F
11992,271521,Haakma & Sons Dairy,33.9966559,-117.6469566,7225  Edison Avenue,Chino,San Bernardino,91710,8
11993,271700,Warmerdam Dairy,39.815554,-122.122876,660  7Th Avenue,Orland,Tehama,95963,5R
11994,271702,Warmerdam Jan Dairy,38.1302216,-121.1501804,16318 North Jack Tone Road,Lodi,San Joaquin,95240,5S
11995,272597,former CHM DAIRY (CLOSED),37.002449,-120.579246,18540 North Davison Road,Dos Palos,Fresno,93620,5F
11996,630515,Syann Dairy #3,33.941119,-117.60673,8050  Hellman Avenue,Corona,Riverside,91720,8
11997,630551,J & T Dairy,33.9829441,-117.6090443,9019  Merrill Avenue,Chino,San Bernardino,91710,8
11998,630603,H & R Barthelemy Dairy,33.954635,-117.637412,16500  Chino - Corona Road,Chino,San Bernardino,91710,8
11999,630616,L & M Dairy,33.997466,-117.6159206,8559  Edison Avenue,Ontario,San Bernardino,91762,8
12000,647155,Case Vander Eyk Heifer Ranch,33.9365598,-117.6113409,17400  Hellman Avenue,Corona,Riverside,92880,8
12001,657069,Todd Stegall Bull Development Facility,39.8120359,-122.1140102,24760  Moller Avenue,Orland,Tehama,95963,5R
12002,657091,Bill Schroer Dairy,39.79874611,-122.2519,6000  Rd 3,Orland (Capay),Tehama,95963,5R
12003,657097,Machado Bros. Dairy,36.2148993,-119.3847128,651 North Enterprise St,Tulare,Tulare,93274,5F
12004,704685,Melo Dairy,39.719585,-122.094909,7399  County Rd 21,Orland,Glenn,95963,5S
12005,704693,Abarca Dairy,39.6974597,-122.2028021,6464  County Rd 25,Orland,Glenn,95963,5S
12006,704737,Vernon Ranch,37.4430348,-120.7950388,10613  Merced Avenue,Delhi,Merced,95315,5S
12007,704755,Former Lima Family Dairy,37.0136858,-120.6435388,18808  Reynolds Avenue,Dos Palos,Merced,93620,5S
12008,705115,Couto Dairy #2,39.5520509,-122.1037266,2187  County Rd S,Willows,Glenn,95988,5S
12009,705204,Cow Cents Feedlot,37.38431,-120.84372,19664  Crane Avenue,Hilmar,Merced,95324,5S
12010,705292,Antonio & Maria Teixeira Dairy,37.3937693,-120.8867687,7268  Tegner Road,Hilmar,Merced,95324,5S
12011,705305,Jose Rodrigues Feedlot,37.1782,-120.28362,11489 East Harvey Pettit Road,Le Grand,Merced,95333,5S
12012,705402,Manuel & Carlos Bettencourt Dairy,37.346968,-120.796136,4100  Weir Avenue,Livingston,Merced,95334,5S
12013,705440,MKM Dairy,37.2728687,-120.5895826,5605  Dickenson Ferry Road,Merced,Merced,95341,5S
12014,705447,Former Manuel Teixeira Dairy,37.331419,-120.557942,3026 North Gurr Road,Atwater,Merced,95301,5S
12015,705498,Luis M. Azevedo Dairy,37.29967,-121.01984,754 North Prince,Newman,Merced,95360,5S
12016,705529,Maria Borges Farms,37.4716473,-120.7757381,12606 North Vincent Road,Turlock,Merced,95380,5S
12017,705544,Former Alves Dairy,38.344759,-121.45055,11326  Franklin Boulevard,Elk Grove,Sacramento,95757,5S
12018,705550,Gary and Heather Pratton Feedlot,38.2488769,-121.3378339,13958  Christensen Road,Galt,Sacramento,95632,5S
12019,705690,Empty (was Ferreira & Silva Dairy),37.7543098,-121.3824045,6204 Grant Line Road,Tracy,San Joaquin,95304,5S
12020,705782,Reeve Road Heifer Ranch,37.768732,-121.498457,21070  Reeves Road,Tracy,San Joaquin,95304,5S
12021,705827,Rego Dairy #2,37.1973295,-121.0455815,6255  Haley Road,Gustine,Merced,95322,5S
12022,706058,Antonio Mendes Dairy,37.5196112,-120.7828569,5730 East Monte Vista Avenue,Denair,Stanislaus,95316,5S
12023,706083,Omlin Heifer Ranch,37.592622,-121.095016,3231  Baker Road,Modesto,Stanislaus,95358,5S
12024,706106,Midland Farms,37.5822839,-121.0327373,3831 South Carpenter Road,Modesto,Stanislaus,95358,5S
12025,706108,Double M Family Farms LLC,37.939506,-120.993049,26250 East Groves Road,Farmington,San Joaquin,95230,5S
12026,706109,A & J Dairy,37.143267,-121.023715,29558 Marshall Road,Gustine,Merced,95322,5S
12027,706116,Rego Dairy #1,37.199367,-121.044923,30747 West Snyder Road,Gustine,Merced,95322,5S
12028,706117,Silva & Silva Dairy,37.243489,-121.008749,28753 West Sullivan Road,Gustine,Merced,95322,5S
12029,706130,MI-Valley Heifer Ranch,37.4229,-120.83618,19254  August Avenue,Hilmar,Merced,95324,5S
12030,706161,John & Lisa Botelho Dairy,37.866044,-121.253041,10378 South Airport Way,Manteca,San Joaquin,95336,5S
12031,706163,Betschart & Sons Dairy Inc,37.7708324,-121.1803165,20675 South Austin Road,Manteca,San Joaquin,95337,5S
12032,706182,J M Dairy,37.820956,-121.136077,14230 East French Camp Road,Ripon,San Joaquin,95366,5S
12033,706302,Willem Postma Dairy,37.6862846,-120.917567,3348  Santa Fe Ave,Modesto,Stanislaus,95357,5S
12034,706396,Clinton Dairy,37.8002413,-120.887494,11119  Cleveland,Oakdale,Stanislaus,95361,5S
12035,706429,Santos Dairy,37.4502078,-120.875149,2307  Bradbury Road,Turlock,Stanislaus,95380,5S
12036,706457,Meneses Heifer Ranch,37.45742977,-120.9580619,3825 South Central Avenue,Turlock,Stanislaus,95380,5S
12037,706530,Nature's Clover Dairy,37.6780697,-120.9084474,2513  Dewitt Road,Modesto,Stanislaus,95357,5S
12038,706585,Amaro Fernandes Dairy,37.4531235,-120.8759675,4318 South Kilroy Road,Turlock,Stanislaus,95380,5S
12039,727861,Pires Dairy Farms Heifer Ranch,37.2522426,-120.9801525,27345  Carnation Road,Gustine,Merced,95322,5S
12040,752721,Lansing Ranch,36.1975047,-119.6333316,9846  Lansing Avenue,Hanford,Kings,93230,5F
12041,755298,Heifer Facility / Feedlot,37.4788916,-120.9664359,1542 South Blaker Road,Turlock,Stanislaus,95380,5S
