CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
11482,2012,465,90,120,80,35,35,0,3a,3a,1
11482,2013,300,18,10,50,80,40,0,1,1,1
11482,2014,310,15,40,75,50,30,0,1,1,1
11482,2015,310,30,47,83,20,14,0,1,1,1
11482,2016,310,30,47,83,20,14,0,1,1,1
11482,2017,0,0,0,0,0,0,0,1,1,0
11482,2018,400,85,0,0,43,65,0,1,1,1
11482,2019,460,60,0,0,50,40,0,1,1,1
11482,2020,460,60,0,0,50,40,0,1,1,1
11482,2021,460,60,0,0,50,40,0,1,1,1
11482,2022,495,65,47,32,0,0,0,1,1,1
11482,2023,495,65,47,32,0,0,0,3a,3a,1
11483,2012,800,100,40,0,135,85,0,1,1,1
11483,2013,800,100,40,0,135,85,0,1,1,1
11483,2014,800,100,40,0,135,85,0,1,1,1
11483,2015,800,100,40,0,135,85,0,1,1,1
11483,2016,800,100,40,0,135,85,0,1,1,1
11483,2017,800,120,40,0,135,85,0,1,1,1
11483,2018,800,120,40,0,135,85,0,1,1,1
11483,2019,800,120,40,0,135,85,0,1,1,1
11483,2020,800,120,40,0,135,85,0,1,1,1
11483,2021,820,100,25,0,135,85,0,1,1,1
11483,2022,820,100,25,0,135,85,0,1,1,1
11483,2023,820,100,25,0,135,85,0,1,1,1
11484,2012,270,60,0,0,0,0,0,1,1,1
11484,2013,270,60,0,0,0,0,0,1,1,1
11484,2014,270,60,0,0,0,0,0,1,1,1
11484,2015,380,80,0,0,15,0,0,1,1,1
11484,2016,400,50,0,0,0,11,0,1,1,1
11484,2017,300,0,0,0,0,0,0,1,1,1
11484,2018,300,0,0,0,0,0,0,1,1,1
11484,2019,400,0,0,0,0,0,0,1,1,1
11484,2020,400,0,0,0,0,0,0,1,1,1
11484,2021,400,0,0,0,0,0,0,3a,2c,1
11484,2022,400,0,0,0,0,0,0,3a,2c,1
11484,2023,400,0,0,0,0,0,0,1,1,1
11485,2012,460,90,30,0,70,60,0,1,1,1
11485,2013,460,90,30,0,70,60,0,1,1,1
11485,2014,460,50,30,0,100,100,0,1,1,1
11485,2015,460,50,30,0,100,100,0,1,1,1
11485,2016,460,50,30,0,100,100,0,1,1,1
11485,2017,460,50,30,0,100,100,0,1,1,1
11485,2018,460,50,30,0,100,100,0,1,1,1
11485,2019,430,50,30,0,70,60,0,3a,3a,1
11485,2020,400,50,30,0,40,20,0,1,1,1
11485,2021,0,0,0,0,0,0,0,2a,2a,0
11485,2022,0,0,0,0,0,0,0,2a,2a,0
11485,2023,0,0,0,0,0,0,0,2a,2a,0
11486,2012,850,150,0,0,0,0,0,1,1,1
11486,2013,850,150,0,0,0,0,0,1,1,1
11486,2014,850,150,0,0,0,0,0,1,1,1
11486,2015,850,150,0,0,0,0,0,1,1,1
11486,2016,1650,225,10,0,0,0,0,1,1,1
11486,2017,1650,225,10,0,0,0,0,1,1,1
11486,2018,1650,225,10,0,0,0,0,1,1,1
11486,2019,1650,225,10,0,0,0,0,1,1,1
11486,2020,1650,225,10,0,0,0,0,1,1,1
11486,2021,1650,225,10,0,0,0,0,1,1,1
11486,2022,1650,225,10,0,0,0,0,1,1,1
11486,2023,1650,225,10,0,0,0,0,1,1,1
11487,2012,103,17,64,52,27,20,0,1,1,1
11487,2013,103,17,55,53,30,24,0,1,1,1
11487,2014,102,16,61,60,31,23,0,1,1,1
11487,2015,105,15,57,60,30,25,0,1,1,1
11487,2016,107,16,63,68,30,25,0,1,1,1
11487,2017,107,15,68,67,33,28,0,1,1,1
11487,2018,109,69,220,371,39,31,0,1,1,1
11487,2019,109,68,190,372,42,31,0,1,1,1
11487,2020,112,69,192,371,44,32,0,1,1,1
11487,2021,112,69,192,471,44,32,0,1,1,1
11487,2022,112,67,158,687,47,21,0,1,1,1
11487,2023,106,64,154,666,60,31,0,1,1,1
11488,2012,1398,89,580,575,200,0,0,1,1,1
11488,2013,1392,86,600,585,215,0,0,1,1,1
11488,2014,1398,93,600,585,215,0,0,1,1,1
11488,2015,1396,95,590,575,225,0,0,1,1,1
11488,2016,1385,95,595,575,225,0,0,1,1,1
11488,2017,1387,94,596,575,225,0,0,1,1,1
11488,2018,1387,94,596,575,225,0,0,1,1,1
11488,2019,1390,90,600,570,230,0,0,1,1,1
11488,2020,1390,90,600,570,230,0,0,1,1,1
11488,2021,1390,90,600,570,230,0,0,1,1,1
11488,2022,1390,90,600,570,230,0,0,1,1,1
11488,2023,1390,90,600,570,230,0,0,1,1,1
11489,2012,1350,35,285,283,126,198,0,1,1,1
11489,2013,1350,35,285,283,126,198,0,1,1,1
11489,2014,1350,35,80,450,200,250,0,1,1,1
11489,2015,1350,35,80,450,200,250,0,1,1,1
11489,2016,1350,35,80,450,200,250,0,1,1,1
11489,2017,1350,35,80,450,200,250,0,1,1,1
11489,2018,1350,35,80,450,200,250,0,1,1,1
11489,2019,1350,35,80,450,200,250,0,1,1,1
11489,2020,1350,30,0,405,403,507,0,1,1,1
11489,2021,1350,45,0,200,600,600,0,1,1,1
11489,2022,1325,55,0,179,555,500,0,1,1,1
11489,2023,1320,50,0,182,543,499,0,1,1,1
11490,2012,0,0,0,0,0,0,0,2d,2d,0
11490,2013,0,0,0,0,0,0,0,2b,2b,0
11490,2014,0,0,0,0,0,0,0,2b,2b,0
11490,2015,0,0,0,0,0,0,0,1,1,0
11490,2016,0,0,0,0,0,0,0,1,1,0
11490,2017,0,0,0,0,0,0,0,1,1,0
11490,2018,0,0,0,0,0,0,0,1,1,0
11490,2019,0,0,0,0,0,0,0,2b,2b,0
11490,2020,0,0,0,0,0,0,0,1,1,0
11490,2021,0,0,0,0,0,0,20,2b,3f,0
11490,2022,0,0,0,0,0,0,20,2b,3f,0
11490,2023,0,0,0,0,0,0,20,2b,3f,0
11491,2012,125,20,12,12,12,38,0,1,1,1
11491,2013,0,0,0,0,0,0,0,1,1,0
11491,2014,0,0,0,0,0,0,0,1,1,0
11491,2015,0,0,0,0,0,0,0,1,1,0
11491,2016,0,0,0,0,0,0,0,1,1,0
11491,2017,0,0,0,0,0,0,0,1,1,0
11491,2018,0,0,0,0,0,0,0,1,1,0
11491,2019,0,0,0,0,0,0,0,1,1,0
11491,2020,0,0,0,0,0,0,0,1,1,0
11491,2021,0,0,0,0,0,0,0,2a,2e,0
11491,2022,0,0,0,0,0,0,0,2a,2e,0
11491,2023,0,0,0,0,0,0,0,2a,2e,0
11492,2012,370,60,0,0,0,0,0,1,1,1
11492,2013,370,60,0,0,0,0,0,1,1,1
11492,2014,373,62,0,0,0,0,0,1,1,1
11492,2015,370,55,180,180,128,0,0,1,1,1
11492,2016,368,52,165,172,121,0,0,1,1,1
11492,2017,355,48,165,162,121,0,0,1,1,1
11492,2018,360,45,170,160,120,0,0,1,1,1
11492,2019,365,40,165,155,130,0,0,1,1,1
11492,2020,360,35,160,150,130,0,0,1,1,1
11492,2021,365,30,155,145,135,0,0,1,1,1
11492,2022,370,30,150,150,140,0,0,1,1,1
11492,2023,375,35,155,155,145,0,0,1,1,1
12038,2019,0,0,0,0,0,0,0,2a,2e,0
12038,2020,0,0,0,0,0,0,0,2a,2e,0
12038,2021,0,0,0,0,0,0,0,2a,2e,0
12038,2022,0,0,0,0,0,0,0,2a,2e,0
12038,2023,0,0,0,0,0,0,0,2a,2e,0
11493,2012,487,87,120,135,80,30,0,1,1,1
11493,2013,487,87,120,135,80,30,0,1,1,1
11493,2014,487,87,120,135,80,30,0,1,1,1
11493,2015,487,87,120,135,80,30,0,1,1,1
11493,2016,487,87,120,135,80,30,0,1,1,1
11493,2017,487,87,120,135,80,30,0,1,1,1
11493,2018,80,87,120,135,80,30,0,1,1,1
11493,2019,40,104,120,168,115,30,0,3a,3a,1
11493,2020,0,120,120,200,150,30,0,1,1,0
11493,2021,250,120,120,200,150,30,0,1,1,1
11493,2022,250,120,120,200,150,30,0,1,1,1
11493,2023,250,120,120,200,150,0,0,1,1,1
11494,2012,300,0,30,0,0,0,0,1,1,1
11494,2013,300,0,30,0,0,0,0,1,1,1
11494,2014,295,0,30,0,0,0,0,1,1,1
11494,2015,295,0,140,0,0,0,0,1,1,1
11494,2016,293,0,137,0,0,0,0,1,1,1
11494,2017,282,0,125,0,0,0,0,1,1,1
11494,2018,275,0,130,0,0,0,0,1,1,1
11494,2019,265,0,130,0,0,0,0,1,1,1
11494,2020,260,0,140,0,0,0,0,1,1,1
11494,2021,262,0,138,0,0,0,0,1,1,1
11494,2022,271,0,138,0,0,0,0,1,1,1
11494,2023,265,0,143,0,0,0,0,1,1,1
11495,2012,750,70,75,100,90,0,0,1,1,1
11495,2013,750,70,75,100,90,0,0,1,1,1
11495,2014,765,60,75,105,90,0,0,1,1,1
11495,2015,748,69,75,100,90,0,0,1,1,1
11495,2016,742,67,74,96,87,0,0,1,1,1
11495,2017,740,65,72,96,83,0,0,1,1,1
11495,2018,745,70,75,100,85,0,0,1,1,1
11495,2019,750,65,80,95,80,0,0,1,1,1
11495,2020,760,70,85,90,85,0,0,1,1,1
11495,2021,752,66,82,85,81,0,0,1,1,1
11495,2022,750,70,80,90,80,0,0,1,1,1
11495,2023,752,0,0,0,0,0,0,1,1,1
11496,2012,260,40,30,30,30,40,0,1,1,1
11496,2013,200,20,0,30,30,40,0,1,1,1
11496,2014,190,20,43,58,30,34,0,1,1,1
11496,2015,195,25,45,60,35,37,0,1,1,1
11496,2016,180,20,0,0,0,0,0,1,1,1
11496,2017,188,25,0,0,0,0,0,1,1,1
11496,2018,195,30,0,0,0,0,0,1,1,1
11496,2019,185,35,0,0,0,0,0,1,1,1
11496,2020,190,30,0,0,0,0,0,1,1,1
11496,2021,180,40,0,0,0,0,0,1,1,1
11496,2022,183,42,0,0,0,0,0,1,1,1
11496,2023,188,44,0,0,0,0,0,1,1,1
11497,2012,460,40,0,0,0,0,0,1,1,1
11497,2013,460,40,0,0,0,0,0,1,1,1
11497,2014,230,20,0,0,0,0,0,1,1,1
11497,2015,0,0,400,0,0,0,0,2a,3b,0
11497,2016,0,0,400,0,0,0,0,2a,3b,0
11497,2017,0,0,0,0,0,0,0,2a,2e,0
11497,2018,0,0,0,0,0,0,0,2a,2e,0
11497,2019,0,0,0,0,0,0,0,2a,2a,0
11497,2020,0,0,0,0,0,0,0,2a,2a,0
11497,2021,0,0,0,0,0,0,0,2a,2a,0
11497,2022,0,0,0,0,0,0,0,2a,2a,0
11497,2023,0,0,0,0,0,0,0,2a,2a,0
11498,2012,160,20,0,0,0,0,0,1,1,1
11498,2013,160,20,0,0,0,0,0,1,1,1
11498,2014,160,20,0,0,0,0,0,1,1,1
11498,2015,85,0,0,0,0,0,0,1,1,1
11498,2016,85,0,0,0,0,0,0,1,1,1
11498,2017,60,0,0,0,0,0,0,1,1,1
11498,2018,30,0,0,0,0,0,0,1,1,1
11498,2019,11,0,0,0,0,0,0,1,1,1
11498,2020,0,5,0,0,0,0,0,1,1,0
11498,2021,0,5,0,0,0,0,0,1,1,0
11498,2022,0,0,0,0,0,0,0,2b,2b,0
11498,2023,0,5,0,0,0,0,0,1,1,0
11499,2012,120,20,0,0,15,15,0,1,1,1
11499,2013,120,10,10,0,15,15,0,1,1,1
11499,2014,120,10,10,0,15,15,0,1,1,1
11499,2015,120,12,10,0,15,15,0,1,1,1
11499,2016,110,12,10,0,15,15,0,1,1,1
11499,2017,110,12,10,0,15,15,0,1,1,1
11499,2018,110,12,10,0,15,15,0,1,1,1
11499,2019,110,12,10,0,15,15,0,1,1,1
11499,2020,110,12,10,0,15,15,0,1,1,1
11499,2021,110,12,10,0,15,15,0,1,1,1
11499,2022,110,12,30,0,30,30,0,1,1,1
11499,2023,110,12,30,0,30,30,0,1,1,1
11500,2012,420,90,0,0,0,0,0,1,1,1
11500,2013,0,0,0,0,0,0,0,2a,2a,0
11500,2014,0,0,0,0,0,0,0,2a,2a,0
11500,2015,0,0,0,0,0,0,0,2a,2a,0
11500,2016,0,0,0,0,0,0,0,2a,2a,0
11500,2017,0,0,0,0,0,0,0,2a,2a,0
11500,2018,0,0,0,0,0,0,0,2a,2a,0
11500,2019,0,0,0,0,0,0,0,2a,2a,0
11500,2020,0,0,0,0,0,0,0,2a,2a,0
11500,2021,0,0,0,0,0,0,0,2a,2a,0
11500,2022,0,0,0,0,0,0,0,2a,2a,0
11500,2023,0,0,0,0,0,0,0,2a,2a,0
11501,2012,2093,327,0,0,0,0,0,3a,3a,1
11501,2013,2093,327,0,0,0,0,0,3a,3a,1
11501,2014,2093,327,0,0,0,0,0,3a,3a,1
11501,2015,2093,327,0,0,0,0,0,3a,3a,1
11501,2016,2093,327,0,0,0,0,0,3a,3a,1
11501,2017,2093,327,0,0,0,0,0,3a,3a,1
11501,2018,2093,327,0,0,0,0,0,3a,3a,1
11501,2019,2093,327,0,0,0,0,0,1,1,1
11501,2020,1700,300,420,260,150,200,0,1,1,1
11501,2021,1700,300,420,260,150,200,0,3a,3a,1
11501,2022,1700,300,420,260,150,200,0,3a,3a,1
11501,2023,1700,300,420,260,150,200,0,3a,3a,1
11502,2012,80,13,46,34,14,6,0,1,1,1
11502,2013,70,7,58,42,14,6,0,1,1,1
11502,2014,65,6,32,23,11,5,0,3a,3a,1
11502,2015,60,5,6,4,7,3,0,1,1,1
11502,2016,0,0,0,0,0,0,0,2a,2a,0
11502,2017,0,0,0,0,0,0,0,2a,2a,0
11502,2018,0,0,0,0,0,0,0,2a,2a,0
11502,2019,0,0,0,0,0,0,0,2a,2a,0
11502,2020,0,0,0,0,0,0,0,2a,2a,0
11502,2021,0,0,0,0,0,0,0,2a,2a,0
11502,2022,0,0,0,0,0,0,0,2a,2a,0
11502,2023,0,0,0,0,0,0,0,2a,2a,0
11665,2012,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2013,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2014,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2015,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2016,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2017,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2018,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2019,3472,583,1875,1488,0,0,0,3a,3a,1
11665,2020,3472,583,1875,1488,0,0,0,1,1,1
11665,2021,3480,580,1875,1488,0,0,0,1,1,1
11665,2022,3550,650,1650,1450,0,0,0,1,1,1
11665,2023,3467,693,1650,1470,0,0,0,1,1,1
11503,2012,920,161,82,60,94,44,0,1,1,1
11503,2013,920,160,58,42,47,23,0,1,1,1
11503,2014,801,242,0,0,0,0,0,1,1,1
11503,2015,800,190,0,0,0,0,0,1,1,1
11503,2016,900,170,0,0,0,0,0,1,1,1
11503,2017,910,160,0,0,0,0,0,1,1,1
11503,2018,0,0,0,0,0,0,0,2a,2e,0
11503,2019,0,0,0,0,0,0,0,2a,2e,0
11503,2020,0,0,0,0,0,0,0,2a,2e,0
11503,2021,0,0,0,0,0,0,0,2a,2e,0
11503,2022,0,0,0,0,0,0,0,2a,2e,0
11503,2023,0,0,0,0,0,0,0,2a,2e,0
11674,2012,1283,178,0,0,0,0,0,3c,3c,1
11674,2013,1283,178,0,0,0,0,0,3c,3c,1
11674,2014,1283,178,0,0,0,0,0,3c,3c,1
11674,2015,1283,178,0,0,0,0,0,3c,3c,1
11674,2016,1283,178,0,0,0,0,0,3c,3c,1
11674,2017,1283,178,0,0,0,0,0,3c,3c,1
11674,2018,1283,178,0,0,0,0,0,3c,3c,1
11674,2019,1283,178,0,0,0,0,0,3c,3c,1
11674,2020,1283,178,0,0,0,0,0,3c,3c,1
11674,2021,1283,178,0,0,0,0,0,3c,3c,1
11674,2022,1283,178,0,0,0,0,0,3c,3c,1
11674,2023,1283,178,0,0,0,0,0,3c,3c,1
11504,2012,1837,410,265,0,874,0,0,1,1,1
11504,2013,1852,410,265,0,874,0,0,1,1,1
11504,2014,1852,410,265,0,874,250,0,3a,3a,1
11504,2015,1852,410,265,0,874,500,0,1,1,1
11504,2016,1852,410,265,0,874,500,0,1,1,1
11504,2017,1852,410,265,0,874,500,0,1,1,1
11504,2018,1997,456,137,13,435,844,0,1,1,1
11504,2019,1997,456,137,13,435,844,0,1,1,1
11504,2020,1997,456,137,13,435,844,0,1,1,1
11504,2021,1997,456,137,13,435,844,0,1,1,1
11504,2022,2133,319,125,32,607,692,0,1,1,1
11504,2023,2133,319,125,32,607,692,0,1,1,1
11888,2012,0,0,160,147,67,25,0,2c,3b,0
11888,2013,0,0,160,147,67,25,0,2c,3b,0
11888,2014,0,0,160,147,67,25,0,2a,3b,0
11888,2015,0,0,160,147,67,25,0,2a,3b,0
11888,2016,0,0,160,147,67,25,0,2a,3b,0
11888,2017,0,0,160,147,67,25,0,2a,3b,0
11888,2018,0,0,160,147,67,25,0,2a,3b,0
11888,2019,0,0,160,147,67,25,0,2a,3b,0
11888,2020,0,0,160,147,67,25,0,2a,3b,0
11888,2021,0,0,0,0,0,0,0,2a,2a,0
11888,2022,0,0,0,0,0,0,0,2a,2a,0
11888,2023,0,0,0,0,0,0,0,2a,2a,0
11505,2012,0,12,8,0,0,0,0,1,1,0
11505,2013,0,0,0,0,0,0,0,2a,2a,0
11505,2014,0,0,0,0,0,0,0,2a,2a,0
11505,2015,0,0,0,0,0,0,0,2a,2a,0
11505,2016,0,0,0,0,0,0,0,2a,2a,0
11505,2017,0,0,0,0,0,0,0,2a,2a,0
11505,2018,0,0,0,0,0,0,0,2a,2a,0
11505,2019,0,0,0,0,0,0,0,2a,2a,0
11505,2020,0,0,0,0,0,0,0,2a,2a,0
11505,2021,0,0,0,0,0,0,0,2a,2a,0
11505,2022,0,0,0,0,0,0,0,2a,2a,0
11505,2023,0,0,0,0,0,0,0,2a,2a,0
11506,2012,1230,250,0,0,0,0,0,1,1,1
11506,2013,1230,250,0,0,0,0,0,1,1,1
11506,2014,1230,250,0,0,0,0,0,1,1,1
11506,2015,1230,250,0,0,0,0,0,1,1,1
11506,2016,1230,125,0,0,0,0,0,1,1,1
11506,2017,1402,150,880,0,0,0,0,1,1,1
11506,2018,1380,131,0,0,0,0,0,1,1,1
11506,2019,1334,181,0,0,0,0,0,1,1,1
11506,2020,1310,131,0,0,0,0,0,1,1,1
11506,2021,1285,120,0,0,0,0,0,1,1,1
11506,2022,1290,135,0,0,0,0,0,1,1,1
11506,2023,1292,138,0,0,0,0,0,1,1,1
11507,2012,1650,175,562,188,564,186,0,1,1,1
11507,2013,1650,175,562,188,564,186,0,1,1,1
11507,2014,1650,175,562,188,564,186,0,1,1,1
11507,2015,1650,175,562,188,564,186,0,1,1,1
11507,2016,1650,175,562,188,564,186,0,1,1,1
11507,2017,1650,175,562,188,564,186,0,1,1,1
11507,2018,1650,175,562,188,564,186,0,1,1,1
11507,2019,1650,175,562,188,564,186,0,1,1,1
11507,2020,1650,175,562,188,564,186,0,1,1,1
11507,2021,1650,175,666,462,564,294,0,3a,3a,1
11507,2022,1650,175,769,736,564,402,0,1,1,1
11507,2023,1650,175,769,736,564,402,0,1,1,1
11508,2012,2100,250,1000,500,300,0,0,1,1,1
11508,2013,2100,250,1000,500,300,0,0,1,1,1
11508,2014,2100,250,1000,500,300,0,0,1,1,1
11508,2015,1030,199,150,160,175,130,0,1,1,1
11508,2016,2100,250,1000,500,300,0,0,1,1,1
11508,2017,2100,250,1000,500,300,0,0,1,1,1
11508,2018,2100,250,1000,500,300,0,0,1,1,1
11508,2019,2100,250,1000,500,300,0,0,1,1,1
11508,2020,2100,250,1000,500,300,350,0,1,1,1
11508,2021,2100,250,1000,500,300,350,0,1,1,1
11508,2022,2100,250,1000,500,300,350,0,1,1,1
11508,2023,2100,250,1000,500,300,350,0,1,1,1
11509,2012,130,40,140,0,0,100,0,1,1,1
11509,2013,120,40,140,0,0,100,0,1,1,1
11509,2014,66,25,30,0,0,70,0,1,1,1
11509,2015,70,25,35,0,0,75,0,1,1,1
11509,2016,60,40,23,5,8,45,0,3a,3a,1
11509,2017,50,54,10,10,15,15,0,1,1,1
11509,2018,0,54,8,24,12,12,0,2b,3a,0
11509,2019,0,54,6,38,9,9,0,2b,3a,0
11509,2020,0,55,4,52,6,6,0,2b,3a,0
11509,2021,0,55,2,66,3,3,0,2b,3a,0
11509,2022,0,55,0,80,0,0,0,1,1,0
11509,2023,0,55,0,80,0,0,0,2c,3a,0
12039,2019,0,0,2000,0,1000,0,0,1,1,0
12039,2020,0,0,1960,0,980,0,0,1,1,0
12039,2021,0,0,1930,0,965,0,0,1,1,0
12039,2022,0,0,1912,0,953,0,0,1,1,0
12039,2023,0,0,1903,0,947,0,0,1,1,0
11510,2012,0,0,0,0,0,0,0,1,1,0
11510,2013,0,0,0,0,0,0,0,2a,2a,0
11510,2014,0,0,0,0,0,0,0,2a,2a,0
11510,2015,0,0,0,0,0,0,0,2a,2a,0
11510,2016,0,0,0,0,0,0,0,2a,2a,0
11510,2017,0,0,0,0,0,0,0,2a,2a,0
11510,2018,0,0,0,0,0,0,0,2a,2a,0
11510,2019,0,0,0,0,0,0,0,2a,2a,0
11510,2020,0,0,0,0,0,0,0,2a,2a,0
11510,2021,0,0,0,0,0,0,0,2a,2a,0
11510,2022,0,0,0,0,0,0,0,2a,2a,0
11510,2023,0,0,0,0,0,0,0,2a,2a,0
11511,2012,2261,345,679,849,454,473,0,1,1,1
11511,2013,2275,390,728,886,344,446,0,1,1,1
11511,2014,2275,390,728,886,344,446,0,1,1,1
11511,2015,2258,395,718,845,354,435,0,1,1,1
11511,2016,2144,305,643,735,335,395,0,1,1,1
11511,2017,2144,305,643,735,335,395,0,1,1,1
11511,2018,0,0,662,1094,0,0,0,1,1,0
11511,2019,0,0,662,1094,0,0,0,1,1,0
11511,2020,0,0,0,0,0,0,0,1,1,0
11511,2021,0,0,0,0,0,0,0,1,1,0
11511,2022,0,0,0,0,0,0,0,2b,2b,0
11511,2023,0,0,0,0,0,0,0,2b,2b,0
11512,2012,264,519,274,23,57,57,0,3a,3a,1
11512,2013,175,550,300,0,0,0,0,1,1,1
11512,2014,0,0,0,0,0,0,0,1,1,0
11512,2015,0,0,0,0,0,0,0,1,1,0
11512,2016,520,80,60,100,80,60,0,1,1,1
11512,2017,510,75,55,95,75,55,0,1,1,1
11512,2018,0,0,800,600,0,0,0,1,1,0
11512,2019,0,0,925,675,0,0,0,1,1,0
11512,2020,0,0,935,680,0,0,0,1,1,0
11512,2021,0,0,930,685,0,0,0,1,1,0
11512,2022,0,0,945,660,0,0,0,1,1,0
11512,2023,0,0,960,680,0,0,0,1,1,0
11513,2012,1845,464,0,0,0,200,0,1,1,1
11513,2013,1840,464,0,0,0,1000,0,1,1,1
11513,2014,1840,464,0,0,0,1000,0,1,1,1
11513,2015,1840,464,750,0,500,500,0,1,1,1
11513,2016,1840,464,750,0,500,500,0,1,1,1
11513,2017,1840,464,750,0,500,500,0,1,1,1
11513,2018,1840,464,750,0,500,500,0,1,1,1
11513,2019,1840,464,750,0,500,500,0,1,1,1
11513,2020,1840,464,750,0,500,500,0,1,1,1
11513,2021,1840,464,750,0,500,500,0,1,1,1
11513,2022,1840,464,750,0,500,500,0,1,1,1
11513,2023,1840,464,750,0,500,500,0,1,1,1
11514,2012,1325,250,160,160,265,175,0,1,1,1
11514,2013,1325,250,160,160,265,175,0,1,1,1
11514,2014,1030,199,150,160,175,130,0,1,1,1
11514,2015,2100,250,1000,500,300,0,0,1,1,1
11514,2016,2100,250,1000,500,300,0,0,1,1,1
11514,2017,2100,250,1000,500,300,0,0,1,1,1
11514,2018,1200,200,200,300,250,200,0,1,1,1
11514,2019,1100,185,121,195,144,194,0,1,1,1
11514,2020,1100,185,121,195,144,194,0,1,1,1
11514,2021,1100,185,120,195,144,194,0,1,1,1
11514,2022,1100,185,120,195,144,194,0,1,1,1
11514,2023,1100,185,120,195,144,194,0,1,1,1
11515,2012,294,40,120,65,40,50,0,1,1,1
11515,2013,400,50,80,60,55,60,0,1,1,1
11515,2014,400,80,50,40,70,80,0,1,1,1
11515,2015,380,40,50,30,50,40,0,1,1,1
11515,2016,400,50,0,0,80,70,0,1,1,1
11515,2017,375,48,0,0,85,72,0,1,1,1
11515,2018,330,0,50,65,50,40,0,1,1,1
11515,2019,332,0,65,55,45,45,0,1,1,1
11515,2020,315,15,70,60,50,55,0,1,1,1
11515,2021,310,20,65,68,52,63,0,1,1,1
11515,2022,315,19,70,72,50,60,0,1,1,1
11515,2023,321,13,81,69,54,62,0,1,1,1
11516,2012,600,80,150,120,80,85,0,3a,3a,1
11516,2013,0,0,0,0,0,0,0,1,1,0
11516,2014,0,0,0,0,0,0,0,1,1,0
11516,2015,0,0,0,0,0,0,0,1,1,0
11516,2016,0,0,0,0,0,0,0,1,1,0
11516,2017,0,178,90,0,0,0,0,1,1,0
11516,2018,0,189,95,0,0,0,0,1,1,0
11516,2019,0,198,91,0,0,0,0,1,1,0
11516,2020,0,192,87,0,0,0,0,1,1,0
11516,2021,0,287,129,0,0,0,0,1,1,0
11516,2022,0,206,183,0,0,0,0,1,1,0
11516,2023,0,140,106,0,0,0,0,1,1,0
11517,2012,1215,259,25,0,0,0,0,1,1,1
11517,2013,1243,259,25,0,0,0,0,1,1,1
11517,2014,1243,259,15,0,0,0,0,1,1,1
11517,2015,1243,259,15,0,0,0,0,3a,3a,1
11517,2016,1243,259,15,0,0,0,0,1,1,1
11517,2017,1243,259,15,0,0,0,0,1,1,1
11517,2018,1243,259,15,0,0,0,0,1,1,1
11517,2019,1243,259,15,0,0,0,0,1,1,1
11517,2020,1243,259,15,0,0,0,0,1,1,1
11517,2021,1243,259,15,0,0,0,0,1,1,1
11517,2022,1282,210,0,0,0,0,0,1,1,1
11517,2023,1282,210,0,0,0,0,0,1,1,1
11518,2012,860,30,0,0,40,0,0,1,1,1
11518,2013,860,30,0,0,40,0,0,1,1,1
11518,2014,860,32,0,0,40,0,0,1,1,1
11518,2015,862,29,20,0,35,0,0,1,1,1
11518,2016,853,28,22,0,31,0,0,1,1,1
11518,2017,856,30,20,0,30,0,0,1,1,1
11518,2018,862,29,20,0,35,0,0,1,1,1
11518,2019,839,31,20,0,30,0,0,1,1,1
11518,2020,844,30,20,0,30,0,0,1,1,1
11518,2021,832,29,20,0,30,0,0,1,1,1
11518,2022,832,29,20,0,30,0,0,1,1,1
11518,2023,835,27,18,0,28,0,0,1,1,1
11519,2012,610,85,130,120,60,60,0,1,1,1
11519,2013,610,85,130,120,60,60,0,1,1,1
11519,2014,610,85,130,12,60,60,0,1,1,1
11519,2015,610,85,130,12,60,60,0,1,1,1
11519,2016,610,85,130,12,60,60,0,1,1,1
11519,2017,690,75,130,120,30,0,0,1,1,1
11519,2018,740,90,190,100,25,0,0,1,1,1
11519,2019,740,90,190,100,25,0,0,1,1,1
11519,2020,740,90,190,100,25,0,0,1,1,1
11519,2021,740,90,190,100,25,0,0,1,1,1
11519,2022,740,90,190,100,25,0,0,1,1,1
11519,2023,740,90,190,100,25,0,0,1,1,1
11520,2012,490,50,75,140,180,120,0,1,1,1
11520,2013,490,85,0,140,0,175,0,1,1,1
11520,2014,510,100,200,130,0,180,0,1,1,1
11520,2015,500,0,250,100,0,0,0,1,1,1
11520,2016,0,0,0,0,0,0,0,1,1,0
11520,2017,0,0,356,356,0,0,0,1,1,0
11520,2018,0,0,250,250,0,0,0,1,1,0
11520,2019,0,0,250,250,0,0,0,1,1,0
11520,2020,0,0,250,250,0,0,0,1,1,0
11520,2021,0,0,250,250,0,0,0,1,1,0
11520,2022,0,0,250,250,0,0,0,1,1,0
11520,2023,0,0,250,250,0,0,0,1,1,0
11521,2012,350,0,0,250,0,0,0,1,1,1
11521,2013,350,0,0,250,0,0,0,1,1,1
